,SO,PO,True PO,CV,EBZ,True EBZ,CV EBZ,EBPA(0.3),True EBPA(0.3),CV EBPA(0.3),EBPA(0.35),True EBPA(0.35),CV EBPA(0.35),EBPA(0.40),True EBPA(0.40),CV EBPA(0.40),EBPA(0.45),True EBPA(0.45),CV EBPA(0.45),EBPA(0.50),True EBPA(0.50),CV EBPA(0.50)
71,1.0,1.0906982025383933,0.9244860568964944,0.9916553788082988,1.0779980751611256,0.9237906738793763,1.0391077257653816,1.070284832822629,0.8899247768749884,1.0646986389592894,1.07040569009253,0.8902294066470868,1.0646988022165527,1.0779977541509083,0.9237905479687734,1.0391077691002755,1.0779988929939284,0.9237919093434835,1.0391077846351233,1.0779975089559095,0.9237921988670073,1.039106890000987
72,1.0,1.014537500898593,0.995052983495415,0.9648033806442224,1.0132631921510622,0.9928377241570174,0.9741586849763824,1.0059312830161269,0.9882065137648738,1.011599109913729,1.0059301188902947,0.9882228719872129,1.01159908153927,1.005884945070137,0.9882175726833908,1.0115987764059018,1.0059145171219335,0.9881795534128582,1.0115990550182068,1.0104633514939567,0.9905284575964209,1.004612589734975
73,1.0,0.9009592642126164,0.9924574035746754,0.8808032640557002,0.9009304768701468,0.9914776076818074,0.8815765886420001,0.8991967980019968,0.9909992344440137,0.893831169299109,0.899197718308364,0.9909970382978357,0.8938311440599105,0.900637887290203,0.9918252117103158,0.8816362681950152,0.9006387341440809,0.9918223928762928,0.881635587287664,0.9006380334669081,0.9918153169087718,0.8816353653658745
74,1.0,0.9999521419758631,0.972705514274262,0.9266319835493239,0.9979070278622284,0.9694036962292345,0.9357303742259404,0.996414542575375,0.956671175079348,0.9591232135962465,0.9958076224760634,0.9565187477298427,0.9525306886588004,0.9958175392354663,0.9566327999266978,0.9525307380546756,0.995803369708497,0.9565158075603766,0.9525305985655976,0.9963809738354542,0.9565268650072727,0.9591248581843159
75,1.0,1.0241488842654216,0.96527797361934,0.9284989964999063,1.0120490508519229,0.9817794157643064,0.9495774162471228,1.0081025894380604,0.9678501903097592,0.9930714679121062,1.0069920778696422,0.9702125246914138,0.9924971473570643,1.008202256952636,0.9646042113287101,0.9583996777320813,1.0120413492862952,0.981780367885309,0.9495775411611139,1.012051076616761,0.9817747376195781,0.9495774715358171
76,1.0,0.9960668917192901,0.9566424976568212,0.9039705248680938,0.9875958443829863,0.9685377200049423,0.9431944176748033,0.9860022317264894,0.9552111299034042,0.9662126834844894,0.985999429151068,0.9551961242477871,0.9662128322082302,0.9875991220966477,0.9685361745100461,0.9431938076436597,0.9875977467508322,0.9685336283938303,0.9431936492736901,0.9875917994309721,0.9685384307090145,0.9431944507281802
77,1.0,1.062242550627908,0.9577826346231862,0.9787394153059765,1.055854877145619,0.9700876659776841,1.0048412784974607,1.0486387487496076,0.9770289532250213,1.0433463192191637,1.0486354171870387,0.9770274925318378,1.0433455534091771,1.048634700890185,0.9770261879369081,1.0433456685791007,1.0486365932998496,0.9770288292987546,1.043346250821224,1.0488323892325777,0.9778525559723378,1.0444527789391453
78,1.0,0.9799165824379512,0.9182804345179167,0.9015295607816375,0.9773842405580847,0.9245293650926457,0.9232557892066732,0.9714621003270627,0.9068028313329636,0.9720473799529582,0.9686593851861616,0.9177934437502391,0.9712582045662497,0.9710978574545293,0.9039712135941502,0.9718873288037623,0.9773839799010774,0.924529575637131,0.9232560991800768,0.9773840181173755,0.9245295144238981,0.9232564194185512
79,1.0,0.9462685276082876,0.8859902049952167,0.8487673449276737,0.9408050501034644,0.9014486729408168,0.8863794054616524,0.9344109628358154,0.8668789294806638,0.9160471306141962,0.9314753691577528,0.8489821493058556,0.9322731612189817,0.9408167039387493,0.9014220236425768,0.8863798580309012,0.9408168565412974,0.9014213164637949,0.8863793688541043,0.9408434001873022,0.9013599943517092,0.8863795385184055
80,1.0,0.9996742463876871,0.9513094319891438,0.9314630664145025,0.9966749771886765,0.9546235187258666,0.9917595160405805,0.995194236081739,0.9501396282817861,1.00703204441683,0.9960454312245618,0.9552384978759709,0.9954298255540232,0.9966820044884411,0.954628291751319,0.991762241089883,0.9966688838753767,0.9546170282288319,0.9917590794649567,0.9966828308878088,0.954631544525302,0.9917605431998653
81,1.0,1.0073744475530984,0.9726765260088873,0.9058868414933369,0.9941982481668291,0.9736119516006171,0.9666052737358947,0.9945177742630756,0.9687706196203749,0.9708959722669368,0.9944721026496285,0.9688119567604484,0.9708955330793686,0.9944939962261066,0.9687378743628104,0.9708960148679096,0.9942005214357436,0.9735978299580601,0.9666053870112272,0.9942126337035423,0.9736002342844525,0.9666054525217391
82,1.0,0.9785300156044761,0.9846341095141558,0.8962967398787531,0.9639122633945076,0.9648183679294557,0.9314822947568941,0.9628454990088726,0.9652277514152957,0.946236739480834,0.9588735729277393,0.9513164127047806,0.9421487965533049,0.959288926383913,0.9612394702641862,0.9454397004385814,0.962585994335797,0.9545300050480063,0.9416382175072914,0.963910320209058,0.9648166101532504,0.9314814314806215
83,1.0,1.2334639593368983,0.9643622347720451,1.199351237164735,1.2310119296815332,0.9673021375350777,1.199724190093949,1.231253464172293,0.9675222101922253,1.1997245938772303,1.2311081960747314,0.9673900325620182,1.1997233453834144,1.230926582058548,0.9672219426542108,1.1997249985001475,1.230910511200494,0.9672097066603658,1.19972391036074,1.2310252262594013,0.9673154312142573,1.199723925439734
84,1.0,1.1660763727483854,0.9525019884767297,1.1582050066182557,1.1611310342474184,0.965906356672449,1.1740367098977347,1.1590460466450674,0.9588882240756385,1.1911289982207012,1.1590358116769393,0.9588116073391851,1.191128913548075,1.1589211856165236,0.9590203866383223,1.191128955083007,1.161112331878588,0.9659762495282533,1.1740366436257286,1.1611167737682615,0.9659687008804111,1.1740366373774285
85,1.0,1.1854893826646684,0.9810531169640484,1.1765690731874465,1.1836892129287484,0.9842086944256457,1.1865623797660656,1.183830214002221,0.9842288834750358,1.1881223394028568,1.1836885362760214,0.9842089563947238,1.1865623449969385,1.183269248525443,0.9852598565570271,1.191233375536116,1.183687083217594,0.9842094826709831,1.1865624490142133,1.1836863621862428,0.9842097512499443,1.1865623947108745
86,1.0,1.0908868168339352,0.9863871941606028,1.0335925661560428,1.0858664733651555,0.987325850385948,1.0491613914129498,1.0821519495747933,0.9799640977472157,1.088347429085387,1.0866380874531685,0.9822390474732772,1.0930984997723492,1.0824945120539542,0.9904071678701227,1.0884550382730387,1.0830208829759043,0.9833352574463674,1.086166641188199,1.0858727384344655,0.9873279888675607,1.049161472061896
87,1.0,1.0292521211126735,0.9941196656975289,0.9201141082431168,1.0265593968652489,0.9957618396488871,0.9283302272023582,1.0181226036723148,0.982782970199578,1.0169930188100942,1.0184751513204917,0.9771179804108462,1.0088884007135208,1.0198310845308451,0.980337674249904,1.0051287652828573,1.0178805272403486,0.9824227818396986,1.016989348977065,1.0181549345346002,0.9828395189784216,1.0169946340494203
88,1.0,1.0422909201667572,0.9996696908431132,0.9468603869761242,1.0177405115362168,0.9692198035723211,0.9970365621648142,1.0157695718602608,0.9688338248532848,0.9970936752268139,1.0148186051653245,0.9686061199519774,0.9970864848382524,1.0156239067853767,0.9688006190226838,0.997094014965074,1.0141776555060467,0.9684380533784055,0.9970700404327217,1.0154517278061939,0.9687581864324321,0.9970931260264377
89,1.0,1.0185728815711221,0.9966110515615721,0.9889198355151636,1.0185031879412956,0.9972489900049679,0.991546905402498,1.0166049994011146,0.9964296382957185,1.0110192792446577,1.0166022724165138,0.9964292477222914,1.0110192343506874,1.0182161345756033,0.998192371627087,0.9928089482082282,1.0182160572041206,0.9981925166792116,0.9928091413401501,1.0182161449725682,0.9981923676547485,0.9928089965631044
90,1.0,1.037925833726342,0.9817234298069494,0.9519569222695663,1.0338955573506339,0.9854906261487629,0.9945743131076986,1.0308977361810967,0.9804811913414976,1.0040856026234901,1.0336493267173545,0.9825691900589114,1.0292987121691244,1.0335459414011094,0.9825129780297263,1.0293024775594564,1.0338916496591732,0.9855214600298301,0.9945739124620198,1.0338901996778453,0.9855327836868994,0.9945738086088102
91,1.0,1.0121521975212624,0.9950625394890631,0.9230014384151823,1.0112681054579211,0.9946104066090043,0.9271072285365425,1.0085151922258304,0.9940163231868994,1.0049321525712236,1.0082988658803689,0.9940286545218667,1.0046634412484172,1.0051589150903943,0.9974161452477974,0.9992518864972061,1.0083072359550287,0.9940282447517681,1.0046636642026012,1.0083157310948767,0.9940274846683034,1.0046634815628008
92,1.0,1.0466823706075559,0.9871160992808412,0.9523313813397957,1.037786722312984,0.9986450442815009,0.99539403022491,1.0357928555737512,0.9946919738939963,1.0469268073810414,1.0327459533687935,0.9936730508358652,1.0478302646688604,1.0363056298766948,0.9927980219565529,1.0487177852810163,1.0377865852619574,0.9986450512829718,0.9953943081965463,1.0377865781850761,0.9986450521813822,0.9953931382290442
93,1.0,1.0098034416018247,0.9492689929441173,0.9011648503582337,0.9989172483096791,0.9308286232570436,0.9550249056114045,0.9963684945593613,0.9076001081386931,0.9980408039588812,0.9961198695088491,0.9102088347792395,0.9868427814452377,0.9970382396987123,0.9117056180407166,0.9968646620799012,0.9966096604296926,0.9082391241077064,0.9980528602766988,0.9970733500974199,0.9042585883972426,0.9964022101676415
94,1.0,1.1526608144412676,0.9868244444270612,1.1074260582804283,1.1519257225102342,0.9894593530982169,1.109417443771049,1.1478104301942722,0.9928500990047595,1.1435526109115501,1.147808618825452,0.9928482649989605,1.1435528869078142,1.1478097343874596,0.9928503054086966,1.1435524464167184,1.148662076335245,0.9937186139594832,1.1374387901085719,1.1519257197807344,0.9894593571056736,1.1094174868862667
95,1.0,0.9873317919316963,0.9631474720642774,0.843433117800171,0.9802520576725925,0.9508786461333463,0.8659520406237107,0.9744648149104542,0.9509112877361132,0.9759423855150972,0.9744661809120975,0.9509172846958412,0.9759428426028949,0.9744714167071307,0.9509191084225518,0.9759424549531555,0.9744551332960047,0.9508964022970768,0.9759424848090563,0.9744706034113858,0.9509236169629949,0.9759424446585178
96,1.0,1.2270545076916672,0.9209704820540976,1.1579172151994144,1.2206490992302859,0.9363375715669644,1.160197472622266,1.2239114242552727,0.9172651457791052,1.1830518329085635,1.223901128563036,0.9170096177432355,1.1830629411389368,1.2238874993552746,0.9169200370708102,1.1830626362930097,1.222691274249925,0.9312458703173287,1.1700596178712275,1.222582219696232,0.9315143777265278,1.1700596687544775
97,1.0,1.1424686218073319,0.9593373778390559,1.0397337006849103,1.1110893221199436,0.9804029674090051,1.0925231784688765,1.1168533059301222,0.9718234676485612,1.097142132707108,1.111102883700834,0.9804071946878802,1.0925231799491126,1.1110933801119607,0.9804008098211938,1.092523177980612,1.1111041725272548,0.980399289822167,1.092523175547385,1.1110891418642201,0.9804049729299485,1.09252317877662
98,1.0,1.031082808999557,0.9855604953031369,1.0213633040040382,1.029248784372929,0.984376515896543,1.027675513465982,1.0290086595507089,0.9863457143486735,1.0292775617819965,1.0290087577472091,0.9863457110870235,1.0292779390420763,1.0290112277001189,0.9863482193657857,1.0292787253545264,1.029011368832793,0.9863472792541788,1.0292790156952663,1.0290113801974596,0.9863469539076964,1.029278896530155
99,1.0,0.9373312431985568,0.9440386860475783,0.8290090165307751,0.937331243198555,0.9440386814217667,0.8290129009766202,0.9318483664513422,0.9380650860422622,0.9323987363268402,0.9229742000854083,0.9301592489281827,0.9274919271495764,0.9276785884635167,0.9351834573416231,0.9302715902967548,0.9256152862385622,0.9352895038578874,0.913395008533139,0.9304707632629442,0.9381472246669469,0.8684359168344691
